ProbeName	oil_1_1_Median	oil_1_3_Median	oil_2_4_Median	oil_2_5_Median	oil_2_6_Median	oil_3_7_Median	oil_3_8_Median	oil_3_9_Median	no_4_10_Median	no_4_11_Median	no_5_13_Median	no_5_14_Median	no_5_15_Median	no_6_16_Median	no_6_17_Median	no_6_18_Median	oil_1_19_Median	no_4_20_Median
CUST_10583_PI428634872	0.9455211419	0.4947105545	0.8735878778	0.8916149306	0.9766437387	0.3522062731	0.451909699	0.6753746619	0.2294701046	0.4140085003	0.7117299327	0.8503038527	0.7715017535	0.8079420324	0.8389381827	0.8483170747	0.6130560959	0.7000494664
CUST_10584_PI428634872	-0.616667858	-1.018269009	-0.986510603	-0.412094251	-0.048679546	-1.706156163	-1.146458395	-1.60459775	-0.48235708	-1.177878084	-0.977609582	-1.228387064	-1.872385934	-1.032413539	-0.594014875	-0.772783466	-0.875683646	-1.694492254
CUST_10585_PI428634872	5.7592399627	4.8384914256	4.9117312723	5.0114440462	5.5805754016	4.7773422356	4.777900875	4.6158251008	3.6439031898	3.3260862117	3.6420826681	3.668217326	3.6210975534	4.4855808869	5.0045794522	4.6511420361	4.793428847	4.0833719455
CUST_10586_PI428634872	6.0848781631	5.5396900228	5.8746078116	6.0536108625	6.2959487517	5.7945255255	6.0744136924	6.3578026073	6.7101645494	5.7827265798	6.5287348146	6.231950749	5.6187073822	6.0244108148	6.3121299464	6.1036917235	5.9846997624	5.7386684294
CUST_10587_PI428634872	-3.25272248	-3.159154102	-3.221325662	-3.105820692	-3.798070263	-3.810822596	-3.446801951	-3.799336003	-2.967549019	-2.838909657	-3.380153485	-3.394470933	-3.313331284	-3.55837695	-3.359731891	-3.382242233	-3.337847722	-3.241693986
CUST_10588_PI428634872	-0.059202707	-0.303893549	0.0557080541	0.3455338717	0.1936297342	0.0127849597	0.1010471473	0.1320945119	0.3838046568	0.5940441956	0.7025222753	0.6453485923	0.5564006045	0.4254721533	0.302558517	0.3770475449	0.2419536102	0.1725532826
CUST_10589_PI428634872	-2.985122732	-3.373643982	-2.92808994	-2.674175945	-2.905659504	-2.878024232	-2.507106694	-3.072650646	-3.848661995	-3.184544034	-4.118915105	-3.820027774	-3.724628977	-3.17263213	-2.896639565	-2.697339837	-2.518873834	-2.612400075
CUST_1058_PI428634872	0.8011885478	1.3594598423	0.9689819905	0.8655593446	0.8549611713	1.0016014092	0.9460460466	1.0610531904	0.9100856838	1.3050985744	1.2621699109	0.9960438777	0.9096745887	1.2339120598	1.2050752123	1.2198248554	1.3539211684	0.9477281585
CUST_10590_PI428634872	-1.600902709	-1.668353711	-1.462395446	-1.408143935	-1.458472241	-1.551915298	-1.608226208	-1.468822416	-0.981931079	-1.169047592	-0.69634435	-0.870599149	-0.714459096	-1.437543556	-1.412028006	-1.516524379	-1.556831527	-0.905087117
CUST_10591_PI428634872	1.2776406514	1.3092104195	1.054826818	1.6252598747	1.4268813378	0.9039967757	1.0356906432	1.4639795246	0.4668069954	0.3447053071	0.7375022529	1.0360813008	0.9572455258	0.5914486771	0.1208278538	0.3074987658	0.5772206632	0.6392118631
CUST_10592_PI428634872	-4.716904981	-5.412147876	-5.386202992	-5.24586981	-4.651526493	-5.155963027	-4.467535053	-4.6510776	-4.64933234	-4.594449536	-4.506378557	-4.851709586	-4.464444438	-4.233831254	-4.418269939	-4.272024586	-5.426018103	-4.541373787
CUST_10595_PI428634872	3.3725090866	2.653913909	2.9034887842	2.8528763182	3.651923176	3.065287342	3.0676979046	3.0479673821	3.065640404	2.6119405257	2.7945924697	2.41477115	2.3007968633	2.886195793	3.2065080691	3.207893229	2.6657347798	2.750142817
CUST_10596_PI428634872	3.510081539	2.7794782077	3.0985654561	2.9081181712	3.7456250043	3.2539611242	3.159231312	3.1524929067	3.1792134576	2.7503653221	2.881448589	2.5076518229	2.4861675994	2.9650059486	3.2864074816	3.2484625789	2.7147398774	2.8059185283
CUST_10597_PI428634872	-2.603724147	-2.773541696	-2.033081944	-2.000144068	-2.033774305	-2.87520223	-2.561190382	-2.325867251	-2.585321298	-2.346142291	-2.943920108	-2.451789121	-2.924814527	-1.907944481	-2.069470304	-1.663864867	-2.420167955	-3.405066737
CUST_10598_PI428634872	-6.466698431	-5.985171457	-6.501775247	-6.214186232	-7.133830902	-7.413824273	-7.373464811	-6.186177017	-7.262679605	-6.984302777	-6.851824571	-7.633875787	-7.166202206	-7.904306051	-6.876456571	-7.493673682	-6.343012889	-7.058803391
CUST_10599_PI428634872		-6.987673669		-7.079319734		-7.964017587	-6.796082305	-7.315191566	-7.040698648	-7.672179262	-6.78594679	-6.776464632	-7.566617464	-7.549214853			-7.603378764	-6.009850702
CUST_1059_PI428634872	-2.825301441	-2.546477748	-2.348416902	-2.321906937	-2.897363522	-1.968804003	-2.290952766	-2.00092516	-1.869419864	-1.950961481	-1.842277975	-2.072913269	-2.023160366	-1.694668342	-1.99960334	-1.80759069	-2.145432812	-2.002699495
CUST_105_PI428634872	-3.065287287	-3.034586338	-3.559440477	-3.168668642	-3.499642614	-2.897433323	-3.225659708	-2.573503546	-1.869649729	-2.389383724	-2.528065348	-2.727125241	-2.725320199	-2.942734668	-2.863077273	-2.766594266	-3.03654793	-2.434180519
CUST_10600_PI428634872	-2.240520915	-2.8199097	-2.741892121	-1.960327582	-2.603300571	-1.927898587	-1.94216599	-2.29019393	-2.456164208	-2.344833541	-2.623377096	-2.651638581	-2.661913204	-2.78723306	-2.68962626	-2.471525464	-3.358231565	-1.997204398
CUST_10601_PI428634872	-0.778358318	-1.758758952	-1.274651331	-0.965102817	-0.455660879	-1.665471816	-1.51881094	-1.536410515	-1.092454861	-2.129831739	-1.35593606	-1.67979157	-2.118937559	-1.647576266	-1.201419313	-1.484777063	-1.51293296	-2.010604997
CUST_10602_PI428634872	-2.963149464	-2.96272919	-3.298752844	-2.949070333	-3.092364246	-2.583872564	-2.501240032	-2.132593964	-2.014668546	-2.497816383	-2.607186077	-2.735824294	-2.772548988	-2.562958741	-2.3994715	-2.416551119	-3.251406453	-2.6590129
CUST_10603_PI428634872	-4.374283169	-4.274433333	-4.495727777	-4.241211021	-4.330866343	-4.259927844	-4.082055409	-3.927553442	-3.540959848	-3.870547975	-3.609734098	-3.694500728	-3.500177612	-4.2875713	-4.112170311	-4.317034293	-4.301783563	-3.621805717
CUST_10604_PI428634872	0.2444642911	0.1594757597	0.39676623	0.2219443445	0.3439313204	0.3319013085	0.5165656227	0.4716971228	-0.126163557	-0.167251515	-0.354206363	-0.257938579	-0.290139423	0.119969037	0.3747801654	0.0268000761	0.3653391478	-0.104958281
CUST_10605_PI428634872	-1.816457573	-1.393088838	-1.486617806	-1.6615145	-1.226699511	-1.255561706	-1.225585086	-1.063527155	-1.393521352	-1.579009578	-2.146312815	-1.85978085	-1.827852551	-0.746544264	-0.297652585	-0.654418266	-1.501062581	-1.508936901
CUST_10606_PI428634872	-0.092218247	-0.49020976	0.0028941618	0.0209928596	-0.024040496	0.1008996826	0.3704780511	0.2985053991	0.1150276885	0.2178423195	0.2612717877	0.2470859283	0.1596934731	0.0098182825	-0.26336996	-0.04094016	-0.115558712	0.345228989
CUST_10607_PI428634872	-0.008626977	-0.236651983	-0.644118838	-0.689891321	-0.23505107	-0.855634261	-0.688566797	-0.258493654	0.3086236334	-0.844763072	-0.433547036	-0.244103726	-0.128059663	-0.433567946	-0.101730125	-0.236439151	-0.412967107	-0.398711424
CUST_10608_PI428634872	1.0836156285	0.3263463432	0.2644789665	0.4243771657	1.0101151315	0.2282835767	0.1442198949	0.6238010268	0.1469546604	0.119286335	0.3515929334	-0.037967925	-0.236146052	0.7272741635	0.824519581	0.8563434083	0.4825965461	0.4557442378
CUST_10609_PI428634872	-6.680670983	-7.427551866	-7.445629102	-6.794039287	-7.072865004	-7.848892631	-6.862673559	-6.947667686	-6.50042192	-7.646208113	-7.16122558	-7.302941064	-7.914241502		-6.803829193	-7.603299808	-6.60024813	-7.086550674
CUST_1060_PI428634872	-0.424427462	-0.082880101	-0.354704568	-0.638696292	-0.444792754	-0.813353926	-0.461411717	-0.789284582	-0.436236729	-0.538688486	-0.318901742	-0.399628419	-0.382295676	-1.195341508	-1.192066646	-1.162619371	-0.508330204	-0.619735529
CUST_10610_PI428634872	-3.891230207	-3.970284405	-3.409141575	-2.654431111	-3.680011295	-3.351700352	-3.146882533	-2.912045805	-2.515080298	-2.370715639	-2.662036903	-2.684576151	-2.648594484	-2.661053212	-3.419966822	-2.636585351	-3.217656893	-3.031339167
CUST_10611_PI428634872	-6.585581562	-7.240247142		-7.199532915		-7.126955919	-7.294835803	-7.110284637	-6.880514226		-7.078881879	-7.525026136	-7.578638391	-7.197331186	-7.113780473	-7.582520622		-7.158255501
CUST_10613_PI428634872	-5.360454871	-5.750177344	-7.730842375	-6.129555919	-5.73283958	-3.454576084	-5.640366135	-4.531397583	-3.531404515	-4.932638542	-4.619769968	-5.704115516	-5.166643636	-0.273221338	-1.587485081	-4.043717061	-5.755828415	-4.314732795
CUST_10615_PI428634872	-1.691760337	-2.061301345	-2.337587267	-2.102171006	-1.871499705	-2.107155448	-2.236727758	-1.260880092	-0.858895978	-1.757539998	-1.08249627	-1.167016434	-1.289122385	-1.6396876	-0.972426778	-1.210589726	-2.090911942	-1.554676562
CUST_10616_PI428634872	-0.230576145	0.1352280759	-0.760676215	-0.719412207	-0.577139548	-0.9211291	-1.493141805	-0.900138517	-0.819141474	-0.747066686	-1.225119671	-0.826877956	-0.895700474	-1.119389668	-1.345062103	-0.800384739	-0.510229167	-0.265969948
CUST_10617_PI428634872	7.328850914	6.4616237922	6.0395923913	6.1337909786	6.9718634419	6.4671202579	6.8396232624	7.0157964815	7.3870262057	6.6437558869	7.2383687275	7.0201094899	6.4483235135	6.7428119955	6.7914994845	6.5216954749	6.5693838429	6.5253380676
CUST_10618_PI428634872	-2.712985841	-2.846963822	-2.358265091	-1.999322791	-2.306979096	-2.997008985	-2.977627774	-3.083979572	-2.448226499	-2.465072866	-2.42984311	-2.383959536	-2.315023202	-3.436200763	-3.326992204	-3.372950883	-3.902035568	-2.300173881
CUST_10619_PI428634872	-6.14147462	-7.45522153	-7.390827823	-7.34892895	-6.600792829		-7.101100224	-6.649207967	-7.468668408	-7.717003974	-7.353656515	-7.08673028	-8.309978209	-7.743344459		-7.425329241	-7.396233604	-7.488339344
CUST_1061_PI428634872	-2.075851517	-1.778738011	-1.914444138	-1.440057757	-1.730290825	-1.901569874	-1.988062313	-1.636959358	-1.254755257	-1.087044194	-1.65725799	-1.627533422	-1.499206353	-1.071958122	-1.255745695	-1.161134735	-1.771895422	-1.566806267
CUST_10620_PI428634872	1.7662747837	1.5330989654	1.8350134178	1.2584431587	2.0563554771	2.4516085533	2.2793281909	2.2457470014	1.1330994171	1.4996014096	-0.292538851	-0.305573811	-0.144892577	2.1892026447	2.0763623391	2.2007111286	1.8364940543	1.0608305659
CUST_10621_PI428634872	-1.633914384	-1.361821252	-1.444275235	-1.511990697	-1.236516201	-1.232908428	-1.271019832	-1.469284356	-1.424504404	-0.935594554	-0.899655983	-0.871807262	-1.061813843	-2.499553318	-2.30659332	-2.084025696	-1.282756779	-0.874392053
CUST_10622_PI428634872	-3.162306319	-3.364971389	-2.547666287	-2.870804418	-2.990511326	-3.250457201	-3.15036395	-2.924148029	-2.682897722	-2.844983501	-1.827879954	-1.863870144	-1.925986297	-1.537748104	-1.700847132	-1.617189639	-2.938803376	-2.771126709
CUST_10623_PI428634872	-4.649784286	-4.304287613	-5.030663301	-4.75851724	-4.720526524	-5.011834281	-5.074903808	-5.324531498	-3.984127334	-4.03858339	-3.481369389	-3.619886117	-3.836036127	-4.525361672	-4.38570723	-4.743819985	-4.493446196	-3.748754021
CUST_10624_PI428634872	-6.97879122	-7.389403328	-7.59416148	-7.540220802	-5.841655348	-7.515746415	-7.558255735		-6.702953571	-6.76242882	-6.158307921	-6.566302738	-7.311535459		-7.325447114		-7.224398845	-5.851174498
CUST_10625_PI428634872	5.9556417771	4.8875915729	4.773350176	4.8670106761	5.5847358551	4.8843360267	5.1698327885	5.5124838396	5.8292189239	4.9582992916	6.0385974879	5.6845714637	5.5628826967	5.6804822706	5.9315536039	5.3431289161	5.2532025356	5.2104508195
CUST_10626_PI428634872	-6.575320396	-7.342542058		-6.714827466		-3.439640676	-6.380862354	-2.233562722	-3.182717203	-6.024778476	-5.549259568	-4.570262134	-4.93940285	-3.627927121	-1.403925526	-2.666309051	-7.107585813	-6.076347268
CUST_10627_PI428634872	-3.179508877	-2.982333423	-2.791119073	-2.980004565	-3.063295999	-2.979385354	-3.270396767	-3.376810423	-3.517010572	-3.263486974	-3.442597165	-3.36133713	-3.404732777	-3.535056164	-3.524606492	-3.56478892	-3.163227087	-3.0062478
CUST_10628_PI428634872	-3.200036586	-3.137941897	-4.140178863	-1.595609475	-3.267697836	-2.305333954	-2.849518088	-1.49850484	-1.93252688	-0.509096577	-0.007815935	-0.001466101	-0.35087256	-1.910620565	-1.909981089	-1.189465804	-1.945447449	-1.078386434
CUST_10629_PI428634872	0.7917682244	0.5119934473	0.852125246	1.1934841146	0.7934450442	0.6558671852	0.6109139401	0.6103449203	0.9522297227	1.3120397008	0.9643181241	0.8509941274	0.8797660979	0.8127576068	0.9162412289	0.781912549	0.723920658	1.1981972936
CUST_1062_PI428634872	0.1172794911	-0.178839286	0.6787120356	1.0421547536	0.584226668	1.6263388978	1.4876281574	2.0114544139	1.5751547359	1.8651199611	0.9944421191	1.1217359412	1.2217394507	1.6408333627	1.1837289493	1.4389097269	0.3396243614	1.2071367474
CUST_10630_PI428634872	-0.79126573	-1.651136554	-1.520261531	-1.060968561	-0.617676269	-1.397769849	-0.870101218	-1.292482304	-1.249634506	-2.12407931	-1.190547415	-1.684566215	-1.910343497	-1.600573073	-1.281640912	-1.786775003	-1.66277028	-1.825946142
CUST_10631_PI428634872	0.1686805932	0.1940752619	0.2134655195	0.1731106365	0.3870620453	0.2055244334	0.146187243	-0.116427769	0.034337135	0.0638399447	0.1098343765	0.0606119799	0.039179966	-0.182782032	0.0686845771	-0.142713867	0.0839884828	0.425965406
CUST_10632_PI428634872	-4.378063774	-4.809727259	-5.739356278	-4.968406174	-3.66051653	-4.421551549	-4.430645654	-4.584698108	-3.654668052	-4.046959663	-4.058556758	-4.346844311	-5.839224682	-4.676459436	-4.137691293	-4.598275373	-3.945058784	-3.37422325
CUST_10633_PI428634872	3.011937631	2.3063740703	2.8206480721	2.9269038283	2.8556561836	3.1273047959	2.5481243206	3.4511054453	3.3396217238	3.972809207	4.0891509331	4.1548897348	4.0195594388	2.6867766611	2.6536910478	2.8216037961	3.0233310729	4.0791486631
CUST_10634_PI428634872	-5.675508634	-6.029879777	-6.852408525	-7.318761667	-6.650751941	-6.432515942	-7.265485935	-6.767560895	-5.535961192	-7.192731098	-6.828330561	-7.455177702	-7.297167387	-7.321597384	-7.119888959	-7.15695475	-7.569468378	-7.562798586
CUST_10635_PI428634872	-6.436736008	-6.274052976	-7.099249675	-6.347008295	-6.17340132	-5.632444273	-6.547080885	-5.951768706	-5.820351021	-6.23403975	-6.055054143	-6.588637454	-6.093175049	-6.148215034	-6.368330551	-6.444627122	-6.061761469	-6.034841577
CUST_10636_PI428634872	-0.475532335	-0.578080096	-0.260162295	-0.700006472	-0.498382926	0.0934870715	0.1585548369	0.22252794	-0.555927581	-0.376558393	-1.754127337	-1.626811685	-1.518203565	-0.421091932	-0.036039957	-0.049697102	-0.588273428	-0.672913702
CUST_10637_PI428634872	-1.519206273	-2.179804266	-2.011497228	-2.054742327	-1.838515638	-1.496699393	-1.472048987	-0.1662095	-0.226336815	-0.825653632	-0.91662614	-1.127684506	-0.868135128	-1.247656077	-1.220292271	-1.424967705	-2.284278873	-1.514237129
CUST_10638_PI428634872	1.6274316545	2.1428330003	1.7727012117	1.5532650153	1.4412221302	1.4165750633	1.3606271987	1.1560059999	1.3380379987	1.4982668443	1.4427052825	1.5386666341	1.5232612758	1.2742730339	1.0055716668	1.2315086881	1.3812855016	1.1939876601
CUST_10639_PI428634872	9.9576337398	8.916531622	8.7889965053	8.9469958208	9.8119988834	8.9455704813	8.8601629391	9.504899811	9.6797420407	8.8874814443	9.2746181484	9.2451031698	8.6621421393	9.0376811522	9.3667690291	9.0210479234	9.0045881447	8.6858469353
CUST_1063_PI428634872	-2.786111417	-3.003204094	-2.903109158	-3.033290887	-2.648446724	-3.267937063	-3.300452777	-3.145520702	-3.382427164	-3.295933711	-3.265891639	-3.201697254	-3.170958157	-2.815529534	-2.86251592	-2.953782038	-2.814604444	-2.491659734
CUST_10640_PI428634872	6.5245009722	6.0418907012	5.0560122026	5.6405558138	6.1681183636	5.4556602801	5.8309460917	5.3711338367	5.5174714155	4.6193937412	4.5346098341	4.9025423034	4.4095185942	4.3274581414	5.4084528547	5.3508725687	5.6083908791	5.3453602142
CUST_10641_PI428634872	6.555783493	6.0783024606	5.1682713209	5.6545402177	6.1997576933	5.5045223615	5.9209713182	5.4587627548	5.5392371905	4.7262546127	4.6586915485	5.0380113663	4.4492131183	4.4661359888	5.4797698933	5.4165039297	5.6321084763	5.4449918889
CUST_10642_PI428634872	-4.241633051	-5.452943062	-5.71395688	-5.102344553	-4.538573542	-4.968593166	-4.728013221	-5.865249652	-5.668036206	-6.295814399	-5.167790711	-5.44146569	-5.629352704	-5.915061516	-5.16111905	-5.94662013	-5.441467162	-5.476963056
CUST_10643_PI428634872	1.5680281403	1.3880171694	1.1577546835	1.3369049415	1.3715710493	0.9661987546	0.9022287283	1.1717681595	1.1644526113	1.6165216386	1.3660372978	1.3778825034	1.2359501229	2.3124462373	2.1301384484	2.2415420323	1.6898280926	1.7225052087
CUST_10646_PI428634872	-0.620309495	-0.895257152	-0.508051109	-0.30301722	-0.697192252	-1.056673676	-0.598042707	-1.235746374	-0.352349581	-0.176009873	-0.138588721	-0.255619876	-0.255115853	-0.50800129	-0.70323622	-0.311487486	-0.195480364	-0.09216992
CUST_10647_PI428634872	-6.335701141	-7.149415299	-7.121756714	-7.175098725	-6.838740932		-7.200314263	-6.881038341	-7.124287273	-7.559732984		-7.524934317	-7.834658651	-6.810746628	-7.427506901	-7.549230483	-7.12102742	-7.394755385
CUST_10648_PI428634872	-2.523357799	-3.628236994	-3.711456345	-2.605479752	-2.598400683	-3.273433679	-2.577013058	-3.315450034	-3.552701094	-4.31098411	-3.364035539	-3.96039105	-3.923441961	-3.176673103	-3.78498402	-4.160683308	-3.917944664	-4.203241085
CUST_10649_PI428634872	-2.546638293	-2.046847677	-2.171353056	-2.279888932	-2.588640001	-2.575629703	-1.987413698	-2.091110532	-2.375094614	-1.8851297	-2.365955436	-2.252422145	-2.091355561	-2.217178503	-2.240163184	-2.078692507	-2.330604206	-2.162043589
CUST_1064_PI428634872	-5.261718677	-4.603156708	-4.69020234	-5.024606386	-5.059250082	-4.582546625	-4.800217576	-4.068830749	-4.189020198	-4.026241028	-4.329010892	-4.654341011	-4.358326693	-4.769179283	-4.648237074	-4.689056102	-4.835324095	-4.069265431
CUST_10650_PI428634872	6.1505525708	4.7289803895	4.9027559122	5.127994337	5.325940859	4.893946209	4.7954692666	4.62147319	4.1508412909	3.7058642254	3.9774768361	4.016287605	3.8479125706	4.5777780897	4.776382198	4.6738243482	4.5508943319	4.3508639321
CUST_10651_PI428634872	1.3069990502	1.4662833738	1.0666829802	1.2969909927	1.0776263052	0.8235973543	0.8820930614	1.1443645513	0.8781699622	1.1760982808	1.1233782374	1.1687678001	1.140003137	1.2179818621	1.235704367	1.2008355524	1.3069047384	1.2710170044
CUST_10652_PI428634872			-6.39618098	-7.284556999							-7.184283352	-7.473211225	-8.194561903		-6.713152777	-6.606865223	-4.244291247	-7.262358103
CUST_10653_PI428634872	8.5002981496	7.6090417215	7.4917668793	7.6460055483	8.4120000077	7.5047319988	7.7022667656	7.955801088	8.0598262631	6.9196743641	7.7002239802	7.3980449012	7.107438135	7.3625061602	7.8138088326	7.5309941066	7.7266035584	7.3723623897
CUST_10655_PI428634872	2.6993128185	2.0043434349	2.1778085832	1.9706367687	2.0001469973	2.1623162944	2.070436073	2.5342574981	3.4388629718	2.8557278828	3.1365411956	2.8550459415	3.0987999288	2.6421497955	2.8173489435	2.7595581953	2.1964875992	2.8724554295
CUST_10656_PI428634872	-3.674341538	-3.895883928	-3.864279181	-3.748713361	-3.576530763	-3.783694862	-3.522231631	-4.687146241	-4.763949087	-4.129302204	-4.22194664	-4.307794411	-4.364318525	-4.468455812	-3.538348825	-3.669929847	-3.681477545	-3.40546414
CUST_10657_PI428634872	6.5603758542	5.9257872481	6.6214277153	6.5638747219	6.8576598918	6.7028054932	6.8856998022	6.872838548	6.0776747299	6.1065521717	5.8774502564	6.094897706	6.0352139992	6.5377651292	6.1636724355	6.3841152416	6.0142389125	5.4505622076
CUST_10658_PI428634872	-4.645451188	-4.745377217	-5.900631504	-5.521995714	-4.568053103	-5.033668423	-4.719355403	-4.755817428	-6.945253171	-7.009130316	-7.087800618	-7.614284917	-7.874281143	-4.580043754	-4.100335954	-4.002233432	-5.777317304	-7.619713978
CUST_10659_PI428634872	-1.07628146	-1.36229425	-1.386239547	-1.308051992	-1.606092455	-1.153668151	-1.366320533	-1.316183187	-1.522021744	-1.912182913	-1.503462796	-1.597064589	-1.557888005	-1.076758378	-0.979244869	-1.11923901	-1.300306201	-1.853620315
